,time,load_consumption,temperature,pressure,dew_point,heat_index,humidity,solar_irradiance,uv_index,wind_chill
22798,2022-11-24 19:20:00,46529.9,5.4,101577.4,3.8,4.3,85.0,0.0,0.0,5.4
22799,2022-11-24 19:25:00,44978.4,5.4,101574.1,3.7,4.2,85.0,0.0,0.0,5.4
22800,2022-11-24 19:30:00,48624.2,5.3,101578.1,3.7,4.2,85.0,0.0,0.0,5.3
22801,2022-11-24 19:35:00,51428.7,5.3,101581.5,3.6,4.1,84.8,0.0,0.0,5.3
22802,2022-11-24 19:40:00,49743.1,5.3,101580.2,3.5,4.1,84.0,0.0,0.0,5.3
22803,2022-11-24 19:45:00,46893.4,5.3,101582.9,3.5,4.1,83.8,0.0,0.0,5.3
22804,2022-11-24 19:50:00,44262.0,5.4,101578.8,3.5,4.2,83.0,0.0,0.0,5.4
22805,2022-11-24 19:55:00,44749.2,5.4,101584.9,3.4,4.2,82.2,0.0,0.0,5.4
22806,2022-11-24 20:00:00,46289.6,5.5,101598.4,3.4,4.2,82.0,0.0,0.0,5.5
22807,2022-11-24 20:05:00,47473.2,5.5,101605.9,3.4,4.3,81.2,0.0,0.0,5.5
22808,2022-11-24 20:10:00,46468.1,5.6,101616.7,3.5,4.3,81.8,0.0,0.0,5.6
22809,2022-11-24 20:15:00,43036.0,5.5,101606.6,3.4,4.2,82.0,0.0,0.0,5.5
22810,2022-11-24 20:20:00,42241.0,5.4,101602.5,3.3,4.1,82.2,0.0,0.0,5.4
22811,2022-11-24 20:25:00,41624.4,5.3,101617.4,3.4,4.1,83.0,0.0,0.0,5.3
22812,2022-11-24 20:30:00,43039.1,5.3,101626.2,3.3,4.0,83.0,0.0,0.0,5.3
22813,2022-11-24 20:35:00,41866.2,5.3,101640.4,3.3,4.0,83.0,0.0,0.0,5.3
22814,2022-11-24 20:40:00,42361.9,5.3,101642.5,3.4,4.0,83.8,0.0,0.0,5.3
22815,2022-11-24 20:45:00,37381.6,5.3,101646.5,3.5,4.0,84.0,0.0,0.0,5.3
22816,2022-11-24 20:50:00,34594.4,5.2,101656.7,3.4,4.0,84.0,0.0,0.0,5.2
22817,2022-11-24 20:55:00,35636.8,5.1,101668.2,3.4,3.9,84.2,0.0,0.0,5.1
22818,2022-11-24 21:00:00,38059.7,5.1,101674.3,3.4,3.9,85.0,0.0,0.0,5.1
22819,2022-11-24 21:05:00,38055.1,5.0,101681.7,3.3,3.8,85.0,0.0,0.0,5.0
22820,2022-11-24 21:10:00,38641.9,5.0,101679.7,3.3,3.8,85.0,0.0,0.0,5.0
22821,2022-11-24 21:15:00,39520.6,5.0,101684.5,3.2,3.7,84.0,0.0,0.0,5.0
22822,2022-11-24 21:20:00,37585.5,5.0,101691.2,3.2,3.7,84.0,0.0,0.0,5.0
22823,2022-11-24 21:25:00,36077.8,4.9,101697.3,3.2,3.7,84.4,0.0,0.0,4.9
22824,2022-11-24 21:30:00,37634.6,5.0,101697.3,3.3,3.8,85.0,0.0,0.0,5.0
22825,2022-11-24 21:35:00,39045.9,5.0,101699.4,3.2,3.7,84.0,0.0,0.0,5.0
22826,2022-11-24 21:40:00,35166.9,5.1,101694.6,3.4,3.8,85.0,0.0,0.0,5.1
22827,2022-11-24 21:45:00,35665.6,5.1,101693.3,3.3,3.9,84.4,0.0,0.0,5.1
22828,2022-11-24 21:50:00,33740.9,5.2,101697.3,3.3,3.9,83.4,0.0,0.0,5.2
22829,2022-11-24 21:55:00,33858.0,5.3,101697.3,3.3,4.0,82.4,0.0,0.0,5.3
22830,2022-11-24 22:00:00,32092.9,5.3,101699.4,3.2,4.1,81.6,0.0,0.0,5.3
22831,2022-11-24 22:05:00,31606.5,5.4,101704.1,3.2,4.1,81.0,0.0,0.0,5.4
22832,2022-11-24 22:10:00,28917.7,5.4,101706.1,3.3,4.2,81.0,0.0,0.0,5.4
22833,2022-11-24 22:15:00,30979.3,5.4,101701.4,3.3,4.1,81.4,0.0,0.0,5.4
22834,2022-11-24 22:20:00,29519.2,5.3,101700.7,3.3,4.1,82.0,0.0,0.0,5.3
22835,2022-11-24 22:25:00,31783.7,5.3,101693.9,3.2,4.0,82.0,0.0,0.0,5.3
22836,2022-11-24 22:30:00,33013.4,5.3,101687.2,3.2,4.0,82.0,0.0,0.0,5.3
22837,2022-11-24 22:35:00,34447.6,5.2,101687.8,3.2,4.0,82.0,0.0,0.0,5.2
22838,2022-11-24 22:40:00,34548.6,5.2,101681.7,3.2,3.9,82.0,0.0,0.0,5.2
22839,2022-11-24 22:45:00,33128.8,5.2,101677.0,3.2,3.9,82.0,0.0,0.0,5.2
22840,2022-11-24 22:50:00,32199.2,5.2,101669.6,3.1,3.9,82.0,0.0,0.0,5.2
22841,2022-11-24 22:55:00,31996.8,5.2,101670.9,3.1,3.9,82.0,0.0,0.0,5.2
22842,2022-11-24 23:00:00,32484.0,5.1,101677.7,3.1,3.9,82.0,0.0,0.0,5.1
22843,2022-11-24 23:05:00,31861.5,5.1,101677.0,3.0,3.8,82.0,0.0,0.0,5.1
22844,2022-11-24 23:10:00,31065.0,5.0,101681.7,3.0,3.7,82.0,0.0,0.0,5.0
22845,2022-11-24 23:15:00,30864.1,5.0,101687.2,3.0,3.7,82.0,0.0,0.0,5.0
22846,2022-11-24 23:20:00,31379.2,5.0,101678.4,3.1,3.7,83.0,0.0,0.0,5.0
22847,2022-11-24 23:25:00,27659.2,4.9,101663.5,3.0,3.7,83.2,0.0,0.0,4.9
22848,2022-11-24 23:30:00,27473.9,5.0,101656.7,3.2,3.7,84.0,0.0,0.0,5.0
22849,2022-11-24 23:35:00,26583.6,5.0,101663.5,3.3,3.8,84.4,0.0,0.0,5.0
22850,2022-11-24 23:40:00,26478.1,5.0,101656.0,3.3,3.8,84.6,0.0,0.0,5.0
22851,2022-11-24 23:45:00,28344.0,4.9,101646.5,3.2,3.7,84.8,0.0,0.0,4.9
22852,2022-11-24 23:50:00,26139.3,4.9,101647.2,3.1,3.6,84.0,0.0,0.0,4.9
22853,2022-11-24 23:55:00,23761.5,4.9,101651.3,3.0,3.6,83.4,0.0,0.0,4.9
22854,2022-11-25 0:00:00,23525.9,4.9,101649.2,2.9,3.6,83.0,0.0,0.0,4.9
22855,2022-11-25 0:05:00,22529.0,4.8,101648.6,2.9,3.5,83.0,0.0,0.0,4.8
22856,2022-11-25 0:10:00,22597.2,4.7,101633.0,2.8,3.4,83.0,0.0,0.0,4.7
22857,2022-11-25 0:15:00,22944.3,4.7,101637.0,2.8,3.4,83.0,0.0,0.0,4.7
22858,2022-11-25 0:20:00,22635.0,4.6,101628.9,2.7,3.3,83.0,0.0,0.0,4.6
22859,2022-11-25 0:25:00,21806.0,4.6,101630.3,2.7,3.3,83.2,0.0,0.0,4.6
22860,2022-11-25 0:30:00,21406.3,4.6,101649.2,2.8,3.3,84.0,0.0,0.0,4.6
22861,2022-11-25 0:35:00,21467.6,4.6,101656.0,2.8,3.3,84.0,0.0,0.0,4.6
22862,2022-11-25 0:40:00,21849.7,4.5,101660.8,2.7,3.2,84.0,0.0,0.0,4.5
22863,2022-11-25 0:45:00,21511.3,4.5,101665.5,2.8,3.2,84.8,0.0,0.0,4.5
22864,2022-11-25 0:50:00,21962.3,4.6,101675.0,2.9,3.3,85.0,0.0,0.0,4.6
22865,2022-11-25 0:55:00,22937.7,4.7,101679.0,3.0,3.5,84.8,0.0,0.0,4.7
22866,2022-11-25 1:00:00,21454.8,4.9,101678.4,3.0,3.6,83.8,0.0,0.0,4.9
22867,2022-11-25 1:05:00,21161.0,5.0,101677.7,3.0,3.7,82.6,0.0,0.0,5.0
22868,2022-11-25 1:10:00,21465.3,5.1,101697.3,3.0,3.8,81.8,0.0,0.0,5.1
22869,2022-11-25 1:15:00,21174.9,5.2,101707.5,3.0,3.9,81.0,0.0,0.0,5.2
22870,2022-11-25 1:20:00,20217.8,5.2,101712.2,3.0,3.9,80.6,0.0,0.0,5.2
22871,2022-11-25 1:25:00,20424.7,5.3,101718.3,2.9,4.0,79.6,0.0,0.0,5.3
22872,2022-11-25 1:30:00,20756.0,5.4,101730.5,3.0,4.1,79.0,0.0,0.0,5.4
22873,2022-11-25 1:35:00,21463.8,5.5,101732.5,3.0,4.1,78.8,0.0,0.0,5.5
22874,2022-11-25 1:40:00,21910.4,5.5,101742.7,3.1,4.2,79.0,0.0,0.0,5.5
22875,2022-11-25 1:45:00,22039.7,5.5,101754.2,3.2,4.2,80.2,0.0,0.0,5.5
22876,2022-11-25 1:50:00,21818.4,5.4,101773.9,3.2,4.1,81.0,0.0,0.0,5.4
22877,2022-11-25 1:55:00,21682.7,5.4,101786.0,3.2,4.1,81.6,0.0,0.0,5.4
22878,2022-11-25 2:00:00,21070.9,5.3,101787.4,3.2,4.0,82.0,0.0,0.0,5.3
22879,2022-11-25 2:05:00,21079.5,5.2,101789.4,3.1,3.9,82.0,0.0,0.0,5.2
22880,2022-11-25 2:10:00,21105.9,5.2,101790.8,3.1,3.9,82.0,0.0,0.0,5.2
22881,2022-11-25 2:15:00,19424.8,5.2,101773.9,3.3,4.0,82.6,0.0,0.0,5.2
22882,2022-11-25 2:20:00,19188.3,5.3,101762.3,3.3,4.0,83.0,0.0,0.0,5.3
22883,2022-11-25 2:25:00,19257.5,5.3,101757.6,3.3,4.0,83.0,0.0,0.0,5.3
22884,2022-11-25 2:30:00,19670.0,5.3,101750.2,3.3,4.0,83.0,0.0,0.0,5.3
22885,2022-11-25 2:35:00,19513.5,5.2,101745.4,3.3,4.0,83.0,0.0,0.0,5.2
22886,2022-11-25 2:40:00,19165.9,5.2,101748.8,3.3,4.0,83.0,0.0,0.0,5.2
22887,2022-11-25 2:45:00,19483.7,5.2,101747.4,3.1,3.9,82.2,0.0,0.0,5.2
22888,2022-11-25 2:50:00,19620.8,5.2,101750.8,3.2,3.9,82.4,0.0,0.0,5.2
22889,2022-11-25 2:55:00,19190.8,5.2,101754.9,3.1,3.9,82.0,0.0,0.0,5.2
22890,2022-11-25 3:00:00,19039.7,5.2,101765.7,3.1,3.9,82.0,0.0,0.0,5.2
22891,2022-11-25 3:05:00,19361.6,5.2,101785.4,3.1,3.9,82.0,0.0,0.0,5.2
22892,2022-11-25 3:10:00,20314.1,5.2,101796.2,3.1,3.9,82.0,0.0,0.0,5.2
22893,2022-11-25 3:15:00,19183.1,5.3,101786.7,3.2,4.0,82.0,0.0,0.0,5.3
22894,2022-11-25 3:20:00,19293.3,5.3,101800.3,3.2,4.0,82.0,0.0,0.0,5.3
22895,2022-11-25 3:25:00,19041.6,5.3,101796.2,3.3,4.0,82.4,0.0,0.0,5.3
22896,2022-11-25 3:30:00,18706.4,5.2,101796.2,3.3,4.0,82.8,0.0,0.0,5.2
22897,2022-11-25 3:35:00,19079.5,5.2,101803.0,3.3,4.0,83.0,0.0,0.0,5.2
22898,2022-11-25 3:40:00,19032.5,5.2,101797.6,3.2,3.9,83.0,0.0,0.0,5.2
22899,2022-11-25 3:45:00,18888.1,5.1,101797.6,3.3,3.8,83.8,0.0,0.0,5.1
22900,2022-11-25 3:50:00,18872.4,5.0,101800.3,3.2,3.8,84.0,0.0,0.0,5.0
22901,2022-11-25 3:55:00,18961.4,5.0,101792.1,3.2,3.7,84.0,0.0,0.0,5.0
22902,2022-11-25 4:00:00,19234.2,4.9,101794.9,3.1,3.6,84.0,0.0,0.0,4.9
22903,2022-11-25 4:05:00,18562.2,4.8,101794.2,3.0,3.6,84.0,0.0,0.0,4.8
22904,2022-11-25 4:10:00,18741.3,4.8,101801.6,3.0,3.6,84.0,0.0,0.0,4.8
22905,2022-11-25 4:15:00,19151.7,4.8,101783.3,3.0,3.6,84.0,0.0,0.0,4.8
22906,2022-11-25 4:20:00,18983.9,4.8,101779.3,3.0,3.5,84.0,0.0,0.0,4.8
22907,2022-11-25 4:25:00,18949.2,4.8,101781.3,3.0,3.5,84.0,0.0,0.0,4.8
22908,2022-11-25 4:30:00,18933.3,4.8,101785.4,3.0,3.5,84.0,0.0,0.0,4.8
22909,2022-11-25 4:35:00,18966.9,4.8,101784.0,2.9,3.6,83.0,0.0,0.0,4.8
22910,2022-11-25 4:40:00,18941.1,5.0,101759.0,2.9,3.7,82.0,0.0,0.0,5.0
22911,2022-11-25 4:45:00,18764.5,5.2,101759.6,3.0,3.9,81.0,0.0,0.0,5.2
22912,2022-11-25 4:50:00,18559.5,5.4,101760.3,3.0,4.0,80.0,0.0,0.0,5.4
22913,2022-11-25 4:55:00,18396.0,5.6,101754.9,3.0,4.3,78.0,0.0,0.0,5.6
22914,2022-11-25 5:00:00,20448.0,5.9,101755.6,3.1,4.5,76.6,0.0,0.0,5.9
22915,2022-11-25 5:05:00,25758.3,6.1,101750.8,3.2,4.7,75.6,0.0,0.0,6.1
22916,2022-11-25 5:10:00,25602.1,6.3,101752.9,3.3,4.9,75.0,0.0,0.0,6.3
22917,2022-11-25 5:15:00,26127.7,6.3,101756.9,3.2,5.0,74.2,0.0,0.0,6.3
22918,2022-11-25 5:20:00,25630.7,6.4,101763.7,3.3,5.1,73.8,0.0,0.0,6.4
22919,2022-11-25 5:25:00,25414.9,6.5,101763.0,3.2,5.1,73.0,0.0,0.0,6.5
22920,2022-11-25 5:30:00,25682.0,6.6,101764.4,3.3,5.2,73.0,0.0,0.0,6.6
22921,2022-11-25 5:35:00,26010.4,6.6,101770.5,3.3,5.2,73.0,0.0,0.0,6.6
22922,2022-11-25 5:40:00,25929.8,6.5,101780.0,3.3,5.1,73.6,0.0,0.0,6.5
22923,2022-11-25 5:45:00,27075.3,6.4,101787.4,3.3,5.0,74.0,0.0,0.0,6.4
22924,2022-11-25 5:50:00,26758.8,6.3,101798.9,3.2,4.9,74.6,0.0,0.0,6.3
22925,2022-11-25 5:55:00,29143.9,6.2,101808.4,3.2,4.8,74.6,0.0,0.0,6.2
22926,2022-11-25 6:00:00,28839.9,6.1,101823.3,3.1,4.7,75.2,0.0,0.0,6.1
22927,2022-11-25 6:05:00,29323.4,6.0,101832.1,3.2,4.6,76.8,0.0,0.0,6.0
22928,2022-11-25 6:10:00,28873.3,5.8,101836.2,3.1,4.5,77.0,0.0,0.0,5.8
22929,2022-11-25 6:15:00,28736.6,5.7,101836.8,3.0,4.3,77.4,0.0,0.0,5.7
22930,2022-11-25 6:20:00,28454.6,5.5,101849.0,3.0,4.2,78.0,0.0,0.0,5.5
22931,2022-11-25 6:25:00,28912.9,5.4,101854.5,3.0,4.0,79.4,5.0,0.0,5.4
22932,2022-11-25 6:30:00,24021.3,5.3,101856.5,3.0,4.0,80.2,5.0,0.0,5.3
22933,2022-11-25 6:35:00,24179.4,5.2,101855.1,3.0,3.8,81.0,6.4,0.0,5.2
22934,2022-11-25 6:40:00,24339.9,5.0,101859.9,2.9,3.7,81.6,9.8,0.0,5.0
22935,2022-11-25 6:45:00,24811.9,4.9,101877.5,2.9,3.6,82.0,11.6,0.0,4.9
22936,2022-11-25 6:50:00,25259.1,4.8,101891.0,2.8,3.5,82.2,12.8,0.0,4.8
22937,2022-11-25 6:55:00,27770.2,4.7,101902.5,2.8,3.4,83.0,14.0,0.0,4.7
22938,2022-11-25 7:00:00,26469.7,4.6,101907.3,2.7,3.3,83.0,15.6,0.0,4.6
22939,2022-11-25 7:05:00,30844.0,4.5,101908.6,2.7,3.2,84.0,16.8,0.0,4.5
22940,2022-11-25 7:10:00,32388.7,4.4,101908.0,2.6,3.1,84.0,18.8,0.0,4.4
22941,2022-11-25 7:15:00,32628.3,4.4,101905.9,2.7,3.1,85.0,21.8,0.0,4.4
22942,2022-11-25 7:20:00,34304.1,4.3,101906.6,2.6,3.0,85.0,25.0,0.0,4.3
22943,2022-11-25 7:25:00,33780.9,4.2,101906.6,2.6,2.9,85.0,26.8,0.0,4.2
22944,2022-11-25 7:30:00,33087.9,4.2,101899.2,2.5,2.9,85.0,46.0,0.0,4.2
22945,2022-11-25 7:35:00,32561.4,4.2,101890.3,2.7,2.9,86.0,90.0,0.0,4.2
22946,2022-11-25 7:40:00,31172.1,4.3,101880.2,2.8,3.1,86.0,89.8,0.0,4.3
22947,2022-11-25 7:45:00,30823.7,4.6,101878.2,3.1,3.4,86.8,138.6,0.0,4.6
22948,2022-11-25 7:50:00,31684.8,5.0,101878.2,3.3,3.8,85.0,144.8,0.0,5.0
22949,2022-11-25 7:55:00,33111.0,5.5,101874.8,3.4,4.2,82.2,160.4,0.0,5.5
22950,2022-11-25 8:00:00,33266.1,5.9,101872.7,3.7,4.7,80.6,173.8,0.0,5.9
22951,2022-11-25 8:05:00,33274.9,6.3,101876.1,3.8,5.0,79.0,180.0,0.4,6.3
22952,2022-11-25 8:10:00,31655.1,6.6,101874.1,3.9,5.4,77.2,195.4,0.5,6.6
22953,2022-11-25 8:15:00,31154.4,7.0,101879.5,4.0,5.7,75.4,206.4,0.5,7.0
22954,2022-11-25 8:20:00,32065.2,7.3,101876.8,4.1,6.0,73.8,218.8,0.6,7.3
22955,2022-11-25 8:25:00,31692.1,7.6,101874.1,4.2,6.3,72.4,230.6,0.6,7.6
22956,2022-11-25 8:30:00,35171.7,8.0,101870.7,4.4,6.7,71.6,239.2,0.6,8.0
22957,2022-11-25 8:35:00,35157.3,8.2,101872.7,4.8,7.0,72.8,251.4,0.7,8.2
22958,2022-11-25 8:40:00,33836.3,8.4,101870.7,5.0,7.2,73.0,262.0,0.7,8.4
22959,2022-11-25 8:45:00,33793.5,8.6,101875.4,5.0,7.4,71.4,274.2,0.8,8.6
22960,2022-11-25 8:50:00,33498.5,8.8,101878.2,4.9,7.5,69.4,278.4,0.8,8.8
22961,2022-11-25 8:55:00,35336.6,8.9,101877.5,4.9,7.7,68.8,292.2,0.8,8.9
22962,2022-11-25 9:00:00,35590.7,9.2,101880.9,4.9,7.9,67.4,299.4,0.8,9.2
22963,2022-11-25 9:05:00,35937.8,9.5,101884.3,5.0,8.2,65.6,313.8,0.9,9.5
22964,2022-11-25 9:10:00,34733.8,9.8,101889.7,5.1,8.5,64.2,321.4,0.9,9.8
22965,2022-11-25 9:15:00,34709.2,10.2,101897.1,5.1,8.9,62.8,330.8,1.0,10.2
22966,2022-11-25 9:20:00,35026.4,10.5,101905.2,5.1,9.2,60.8,336.8,1.0,10.5
22967,2022-11-25 9:25:00,36909.9,10.8,101914.7,5.6,9.5,62.0,345.8,1.0,10.8
22968,2022-11-25 9:30:00,34790.6,10.8,101926.2,5.7,9.6,62.4,355.4,1.0,10.8
22969,2022-11-25 9:35:00,33503.5,10.9,101930.3,5.6,9.7,61.4,360.0,1.1,10.9
22970,2022-11-25 9:40:00,32328.2,11.0,101923.5,5.3,9.7,59.4,365.4,1.1,11.0
22971,2022-11-25 9:45:00,33093.0,11.1,101923.5,5.0,9.8,57.2,373.8,1.1,11.1
22972,2022-11-25 9:50:00,31738.3,11.3,101925.6,5.0,10.0,56.2,365.0,1.1,11.3
22973,2022-11-25 9:55:00,33420.1,11.5,101925.6,5.2,10.2,56.2,381.2,1.2,11.5
22974,2022-11-25 10:00:00,33548.2,11.7,101922.9,5.5,10.4,57.0,391.2,1.2,11.7
22975,2022-11-25 10:05:00,35883.6,11.9,101927.6,5.8,10.6,57.4,392.6,1.2,11.9
22976,2022-11-25 10:10:00,34160.2,11.9,101926.2,6.0,10.7,58.0,393.0,1.2,11.9
22977,2022-11-25 10:15:00,34130.1,12.0,101919.5,6.0,10.8,58.2,392.2,1.2,12.0
22978,2022-11-25 10:20:00,32289.8,12.1,101917.4,6.2,10.9,58.4,394.6,1.2,12.1
22979,2022-11-25 10:25:00,32972.7,12.2,101913.4,6.2,11.0,57.8,391.6,1.2,12.2
22980,2022-11-25 10:30:00,33204.8,12.4,101909.3,6.1,11.2,56.2,403.8,1.2,12.4
22981,2022-11-25 10:35:00,32208.6,12.6,101898.5,6.2,11.4,56.0,410.2,1.2,12.6
22982,2022-11-25 10:40:00,32250.7,12.7,101899.8,6.2,11.4,55.6,410.8,1.2,12.7
22983,2022-11-25 10:45:00,32351.0,12.7,101891.0,6.2,11.5,55.8,409.4,1.2,12.7
22984,2022-11-25 10:50:00,33352.8,12.9,101883.6,6.3,11.7,55.4,415.6,1.3,12.9
22985,2022-11-25 10:55:00,35925.5,13.0,101872.7,6.5,11.8,55.8,415.4,1.3,13.0
22986,2022-11-25 11:00:00,37121.9,13.1,101866.0,6.6,12.0,55.6,421.8,1.3,13.1
22987,2022-11-25 11:05:00,36763.6,13.2,101864.6,6.6,12.0,55.4,399.0,1.3,13.2
22988,2022-11-25 11:10:00,34894.6,13.3,101861.2,6.9,12.2,56.0,420.8,1.3,13.3
22989,2022-11-25 11:15:00,37005.6,13.6,101860.5,7.0,12.4,55.8,410.6,1.2,13.6
22990,2022-11-25 11:20:00,36379.8,13.6,101853.8,7.0,12.5,55.6,360.4,1.2,13.6
22991,2022-11-25 11:25:00,35610.5,13.6,101849.7,7.2,12.5,56.2,367.4,1.2,13.6
22992,2022-11-25 11:30:00,34451.8,13.6,101843.6,7.1,12.4,56.0,388.0,1.2,13.6
22993,2022-11-25 11:35:00,37434.4,13.6,101838.9,7.2,12.5,56.4,376.6,1.2,13.6
22994,2022-11-25 11:40:00,40596.9,13.6,101845.6,7.2,12.5,56.8,366.4,1.1,13.6
22995,2022-11-25 11:45:00,37433.4,13.6,101848.4,7.3,12.5,57.4,342.4,1.1,13.6
22996,2022-11-25 11:50:00,36102.1,13.6,101842.3,7.5,12.6,58.0,350.2,1.1,13.6
22997,2022-11-25 11:55:00,34434.0,13.7,101842.3,7.6,12.6,58.0,334.8,1.1,13.7
22998,2022-11-25 12:00:00,32515.9,13.6,101844.3,7.6,12.6,58.6,354.0,1.1,13.6
22999,2022-11-25 12:05:00,38342.3,13.5,101836.8,7.6,12.4,59.0,341.0,1.0,13.5
23000,2022-11-25 12:10:00,33279.6,13.4,101830.7,7.8,12.4,60.6,342.0,1.0,13.4
23001,2022-11-25 12:15:00,30713.5,13.5,101826.0,8.0,12.5,61.4,334.2,1.0,13.5
23002,2022-11-25 12:20:00,31117.4,13.6,101818.6,8.2,12.6,62.0,347.6,1.0,13.6
23003,2022-11-25 12:25:00,30967.3,13.5,101817.9,8.1,12.6,61.6,353.0,1.0,13.5
23004,2022-11-25 12:30:00,29116.8,13.5,101815.2,8.2,12.5,62.8,338.6,0.9,13.5
23005,2022-11-25 12:35:00,34240.0,13.4,101813.1,8.4,12.4,64.0,308.4,0.9,13.4
23006,2022-11-25 12:40:00,35359.3,13.3,101813.8,8.4,12.4,64.6,300.8,0.9,13.3
23007,2022-11-25 12:45:00,34606.4,13.3,101815.8,8.5,12.4,65.0,276.8,0.8,13.3
23008,2022-11-25 12:50:00,36222.7,13.3,101820.6,8.4,12.4,64.8,248.6,0.8,13.3
23009,2022-11-25 12:55:00,37140.7,13.1,101816.5,8.3,12.2,65.4,182.2,0.7,13.1
23010,2022-11-25 13:00:00,35739.4,13.0,101815.8,8.3,12.1,66.0,218.6,0.7,13.0
23011,2022-11-25 13:05:00,35810.6,13.0,101803.7,8.3,12.1,65.8,277.4,0.7,13.0
23012,2022-11-25 13:10:00,36000.4,13.3,101797.6,8.4,12.3,65.2,323.8,0.7,13.3
23013,2022-11-25 13:15:00,32808.6,13.5,101792.1,8.6,12.6,64.6,315.6,0.7,13.5
23014,2022-11-25 13:20:00,33720.8,13.6,101794.2,8.4,12.6,63.0,307.2,0.7,13.6
23015,2022-11-25 13:25:00,32477.0,13.5,101794.9,8.3,12.6,63.2,279.0,0.6,13.5
23016,2022-11-25 13:30:00,28999.5,13.5,101794.2,8.5,12.6,64.0,268.4,0.6,13.5
23017,2022-11-25 13:35:00,28205.5,13.7,101786.7,8.5,12.8,63.2,221.6,0.6,13.7
23018,2022-11-25 13:40:00,30655.8,13.8,101780.6,8.7,12.9,63.6,152.8,0.5,13.8
23019,2022-11-25 13:45:00,32294.6,13.8,101779.3,8.6,12.9,63.0,179.8,0.5,13.8
23020,2022-11-25 13:50:00,32492.7,13.7,101780.6,8.6,12.8,63.4,227.0,0.5,13.7
23021,2022-11-25 13:55:00,30521.6,13.8,101778.6,8.7,12.9,63.6,215.2,0.5,13.8
23022,2022-11-25 14:00:00,29485.9,13.7,101778.6,8.5,12.8,63.0,197.6,0.1,13.7
23023,2022-11-25 14:05:00,32947.5,13.6,101776.6,8.4,12.6,63.0,177.8,0.0,13.6
23024,2022-11-25 14:10:00,32160.9,13.5,101782.7,8.4,12.6,63.8,163.6,0.0,13.5
23025,2022-11-25 14:15:00,32904.2,13.5,101796.9,8.5,12.6,64.2,151.4,0.0,13.5
23026,2022-11-25 14:20:00,35563.9,13.4,101813.1,8.5,12.5,64.6,137.0,0.0,13.4
23027,2022-11-25 14:25:00,33404.3,13.3,101823.3,8.5,12.4,65.4,123.8,0.0,13.3
23028,2022-11-25 14:30:00,34730.8,13.1,101829.4,8.6,12.2,66.8,110.4,0.0,13.1
23029,2022-11-25 14:35:00,34590.0,12.9,101828.7,8.5,12.0,67.6,99.0,0.0,12.9
23030,2022-11-25 14:40:00,33296.5,12.6,101826.7,8.4,11.8,68.6,88.0,0.0,12.6
23031,2022-11-25 14:45:00,31600.3,12.4,101821.9,8.4,11.5,70.0,76.8,0.0,12.4
23032,2022-11-25 14:50:00,32459.4,12.2,101819.9,8.4,11.4,70.8,66.4,0.0,12.2
23033,2022-11-25 14:55:00,31284.5,12.1,101823.3,8.4,11.3,71.6,56.0,0.0,12.1
23034,2022-11-25 15:00:00,31664.6,12.1,101836.2,8.5,11.3,72.0,44.4,0.0,12.1
23035,2022-11-25 15:05:00,32412.6,12.1,101841.6,8.5,11.3,72.0,36.0,0.0,12.1
23036,2022-11-25 15:10:00,31767.3,12.1,101834.8,8.4,11.2,72.0,32.0,0.0,12.1
23037,2022-11-25 15:15:00,30525.0,12.0,101837.5,8.3,11.1,72.0,25.6,0.0,12.0
23038,2022-11-25 15:20:00,31282.9,12.0,101840.9,8.4,11.1,72.4,19.6,0.0,12.0
23039,2022-11-25 15:25:00,31532.0,11.9,101842.3,8.4,11.1,72.8,14.6,0.0,11.9
23040,2022-11-25 15:30:00,32816.1,11.8,101840.9,8.3,11.0,73.0,11.2,0.0,11.8
23041,2022-11-25 15:35:00,34209.3,11.6,101848.4,8.2,10.8,73.2,8.2,0.0,11.6
23042,2022-11-25 15:40:00,31348.6,11.4,101855.8,8.0,10.5,73.8,5.4,0.0,11.4
23043,2022-11-25 15:45:00,30987.2,11.0,101857.8,7.7,10.1,74.4,2.0,0.0,11.0
23044,2022-11-25 15:50:00,32226.4,10.5,101859.2,7.5,9.6,76.0,0.0,0.0,10.5
23045,2022-11-25 15:55:00,32577.8,10.2,101864.6,7.4,9.3,77.8,0.0,0.0,10.2
23046,2022-11-25 16:00:00,32159.2,9.9,101866.0,7.3,9.0,78.8,0.0,0.0,9.9
23047,2022-11-25 16:05:00,32217.1,9.7,101867.3,7.2,8.8,79.4,0.0,0.0,9.7
23048,2022-11-25 16:10:00,32294.4,9.5,101867.3,7.1,8.6,80.0,0.0,0.0,9.5
23049,2022-11-25 16:15:00,34549.2,9.3,101866.0,7.0,8.4,80.4,0.0,0.0,9.3
23050,2022-11-25 16:20:00,32873.4,9.1,101864.6,6.9,8.2,81.0,0.0,0.0,9.1
23051,2022-11-25 16:25:00,34698.5,9.0,101859.9,6.8,8.1,81.6,0.0,0.0,9.0
23052,2022-11-25 16:30:00,39358.2,8.8,101864.6,6.7,7.9,82.2,0.0,0.0,8.8
23053,2022-11-25 16:35:00,38372.4,8.7,101865.3,6.7,7.8,83.0,0.0,0.0,8.7
23054,2022-11-25 16:40:00,38478.3,8.5,101871.4,6.5,7.6,83.0,0.0,0.0,8.5
23055,2022-11-25 16:45:00,40558.4,8.3,101878.2,6.4,7.4,83.8,0.0,0.0,8.3
